SL_NO	DATE_REC	FROM	CITY	PURPOSE	CHK_NO	CHK_DT	CURRENCY	AMOUNT	J_NO	EMAIL	SLNO1
4549	10/3/2013	NAVSARI AGRICULTURAL UNIVERSITY	NAVSARI	Invoice							13I
4550	10/3/2013	Smt VHDCI HOME SCIENCE COLLEGE	BANGALORE	subscription	478511			2250.00			13I
4551	10/3/2013										13I
4552	10/4/2013	TILAK MAHARASHTRA VIDYAPEETH	PUNE	subscription	497298			400.00			13I
4553	10/4/2013	INDIAN PHARMA GUIDANCE ACADEMY	NAGPUR	subscription	108384			2160.00			13I
4554	10/4/2013	MAGAZINE WORLD	ANAND	subscription	007628			1350.00			13I
4555	10/4/2013	SRDFV COLLEGE	CHENNAI	subscription	568559			2000.00			13I
4556	10/4/2013	MAILAM ENGINEERING COLLEGE	Villupuram	subscription	557305			800.00			13I
4557	10/4/2013	Higginbothams	Chennai	subscription	001768			3500.00			13I
4558	10/4/2013	Centre for Sponsored Schemes IISc	Bangalore	Reprints	909527			5134.00			13I
4559	10/4/2013	Mangalore University	Madikeri	Advertisement	691904						13I
4560	10/4/2013	Rajeev Gandhi College	Bhopal	subscription	541889  90/91			1400.00			13I
4561	10/4/2013	Andhra Mahila Sabha College of Teacher Education	Hyderabad	subscription	286819			400.00			13I
4562	10/4/2013	College of Education	Belgaum	subscription	523632			4800.00			13I
4563	10/4/2013	St Peter's Engg College	RR Dist	subscription	567910			2385.00			13I
4564	10/4/2013	Syamal Kumar	Kolkata	subscription	480175			1250.00			13I
4565	10/4/2013	SPM University	Tirupathi	Invoice							13I
4566	10/4/2013	Dr SVS Rao	Mumbai	Missing Issues							13I
4567	10/4/2013	Swami Vivekanand College of Pharmacy	Indore	Missing Issues							13I
4568	10/4/2013	Regional Medical Research Centre	Dibrugarh	Missing Issues							13I
4569	10/4/2013										13I
4570	10/8/2013	SRF 2013	Bangalore		SR2013			200.00	SRF 2013		13I
4571	10/8/2013	Environment	Delhi	Advertisement	636614			16650.00			13J
4572	10/8/2013	Deva Priyakuma	Delhi	Advertisement	271210			5250.00			13J
4573	10/8/2013	MS Swaminathan Research	Chennai	Advertisement	489866			3000.00			13J
4574	10/8/2013	DST	Delhi	Advertisement	510464			7000.00			13J
4575	10/8/2013	Vikram	Amreli	subscription	MO			400.00			13J
4576	10/8/2013	Mohanraj	Namakkal	Sale of back Volumes	198913			150.00			13J
4577	10/8/2013	Sreekavitha	Khammam	subscription	800264  65			900.00			13J
4578	10/8/2013	Guardian Angels	Ernakulam	subscription	958130  31			2000.00			13J
4579	10/8/2013	A 4 Apple	Mumbai	subscription	000050			675.00			13J
4580	10/8/2013	Govt Degree College	Karimnagar	subscription	152183			2700.00			13J
4581	10/8/2013	Harkamaya College of Education	Gangtok	subscription	821626			500.00			13J
4582	10/8/2013	KV	Karaikal	subscription	934674			1500.00			13J
4583	10/8/2013	Government Polytechnic College	Kottayam	subscription	467082			900.00			13J
4584	10/8/2013	Rajagopal T	Kannur	subscription	900237			3000.00			13J
4585	10/8/2013	Environmental Science	Vadodara	subscription	714205			1300.00			13J
4586	10/9/2013	A & A Periodical	New Delhi	subscription	485025			3960.00			13J
4587	10/9/2013	AL Ameen Engg College	Erode	subscription	BANKTRANSFER			3500.00			13J
4588	10/9/2013	Datta Meghe Inst	Wardha	Missing							13J
4589	10/9/2013	Sastra Univer	Trichy	Advertisement	952565			13500.00			13J
4590	10/9/2013	School of Scholars	Gadchiroli	subscription	032096			500.00			13J
4591	10/9/2013	LV Prasad Eye Inst	Hyderabad	Advertisement	008754			12000.00			13J
4592	10/9/2013	TK University	Ranchi	Missing issues							13J
4593	10/9/2013	Karunya University	Coimbatore	Advertisement	431750			7000.00			13J
4594	10/9/2013	Akar Advtg	Delhi	Advertisement	469892			10200.00			13J
4595	10/9/2013										13J
4596	10/10/2013	IBH	Nagpur	subscription	005458			4995.00			13J
4597	10/10/2013	Ebsco	MA	Royalty	476705		$	343.12			13J
4598	10/10/2013	RDIKKD College	Badner	subscription	706131			1500.00			13J
4599	10/10/2013	SNR Sons College	Coimbatore	subscription	880590			400.00			13J
4600	10/15/2013	TNB College	Bhagalpur	subscription	334099			1000.00			13J
4601	10/15/2013	Kendriya Vidyalaya	Balaghat	subscription	178898			2000.00		kv-balaghat@rediffmail  balaghatkv@gmail.com	13J
4602	10/15/2013	Priyadarshini College of Education	Nagpur	subscription	620343			2000.00			13J
4603	10/15/2013	Surya Ingotainment Products	Bangalore	subscription	003413			270.00		sigmag@sipbooks.com	13J
4604	10/15/2013	First Grade College	Tarikere	subscription	487847			1550.00		principalgfgct@yahoo.in	13J
4605	10/15/2013	Sarvodaya Central Vidyalaya	Thiruvananthapuram	subscription	916408			1500.00		sarvodayacentralvidyalaya2006@gmail.com	13J
4606	10/15/2013	Carmel College for Women	Nuvem	subscription	504881			2150.00			13J
4607	10/15/2013	M L B Girls College	Bhopal	subscription	043315			4800.00			13J
4608	10/15/2013	NAM College	Kakkikkandy	subscription	311350			3100.00		namclibrary@gmail.com	13J
4609	10/15/2013	Vijayanagar College	Hospet	subscription	065057			500.00		vnchospet@yahoo.in	13J
4610	10/15/2013	Government College	Chittur	subscription	100123			1500.00			13J
4611	10/15/2013	Govt. College for Women	Thiruvananthapuram	subscription	335496			1520.00			13J
4612	10/15/2013	Govt. College for Women	Thiruvananthapuram	subscription	335495 97			1940.00			13J
4613	10/15/2013	Manoj N	Kochi	subscription	053322			1750.00		manoj.narayanapillai@gmail.com	13J
4614	10/15/2013	Deepak Chandra	Dehradun	subscription	460784			250.00			13J
4615	10/15/2013	MD Univ	Rohtak	Invoice							13J
4616	10/15/2013	Meena Kumari S	Madurai	subscription	517454			1330.00			13J
4617	10/15/2013	Asim Bisoi	Medinipur	subscription	887324			1100.00			13J
4618	10/15/2013	MMH College	Ghaziabad	subscription	125559			4800.00			13J
4619	10/15/2013	CUSAT Dept of Applied Chemistry	Kochi	subscription	053320 21			2400.00		chem@cusat.ac.in	13J
4620	10/15/2013	CNA	New Delhi	subscription	407030			450.00		subs@cna.co.in  eresources@cna.co.in	13J
4621	10/15/2013	Murugan Magazine Distributors	Mumbai	subscription	005617			3600.00		murugan@murugan.in	13J
4622	10/15/2013	Apex Subscription Pvt Ltd	Mumbai	subscription	000466			5805.00		info@apexsubs.com	13J
4623	10/15/2013	IUSSTF	New Delhi	Advertisement	776827			19800.00		mprasad@indousstf.org	13J
4624	10/15/2013	Mangalore Univ. Dept of Marine Geology	Mangalagangotri	Advertisement	160920			4000.00		ksjayappa@yahoo.com	13J
4625	10/15/2013	MKU School of Mathematics	Maduri	Advertisement	170449			3000.00		muralimku@gmail.com	13J
4626	10/15/2013	Sachin B Kadam IICT	Mumbai	Advertisement	004651			5250.00			13J
4627	10/15/2013	Sridhara MV	Mysore	subscription	870202			1000.00			13J
4628	10/15/2013	Library Kakatiya University	Warangal	subscription	098245			1950.00			13J
4629	10/15/2013	Assam University Library	Silchar	subscription	688159			4150.00		rabindralib@gmail.com	13J
4630	10/15/2013	Ajinkya Devshette	Chennai	subscription	219868			1250.00		devshette@gmail.com	13J
4631	10/15/2013	Rani Channamma Univeristy	Belagavi	Invoice							13J
4632	10/15/2013	Library and Documentation Facility	Sriharikota	Invoice						libjacq@shar.gov.in	13J
4633	10/15/2013	Rain Forest Research Institute	Jorhat	Invoice							13J
4634	10/15/2013	CUSAT Dept of Mathematics	Kochi	Invoice						romeopg@cusat.ac.in	13J
4635	10/15/2013	The Librarian CUSAT Dept of Applied Chemistry	Cochin	Invoice				0.00		sijuvg79@gmail.com	13J
4636	10/15/2013	Librarian KIT College of Engg	Kolhapur	Invoice						kit.centrallibrary@gmail.com	13J
4637	10/15/2013	Central Arid Zone Research Institute	Bhuj	Invoice							13J
4638	10/15/2013	Avinashilingam University	Coimbatore	Invoice						adulibjour@gmail.com	13J
4639	10/15/2013	Dr. Raheja Library CAZRI	Jodhpur	Invoice							13J
4640	10/15/2013	Bishop Heber College	Tiruchirapalli	Invoice							13J
4641	10/15/2013	Acharya NG Ranga Agri Univ	Hyderabad	Invoice							13J
4642	10/15/2013	NBRI	Lucknow	Invoice						director@nbri.re.in  directornbri@satyam.net.in	13J
4643	10/15/2013	CSRI CMERI	Durgapur	Invoice						pme@cmeri.res.in	13J
4644	10/15/2013	Claims and change of address	bangalore	1 COA 16 Claims action taken							13J
4645	10/15/2013	Punjabi Univ	Patiala	Invoice							13J
4646	10/15/2013	Pioneer Kumaraswamy College	Nagercoil	Invoice							13J
4647	10/15/2013	VHN Sethikumara Nadar College	Virudhunagar	Invoice							13J
4648	10/17/2013	KVPY	Bangalore	subscription  FOR 19 NO'S	KVPY 2013			250.00	KVPY 2013		13J
4649	10/17/2013	Nitin Shridhar Darkunde	Nanded		Bank Transfer			400.00			13J
4650	10/17/2013	MIMS Academy	Calicut	subscription	411524			4000.00		academy@mimsindia.com	13J
4651	10/17/2013	Government Engineering College Bikaner	Bikaner	subscription	828995			400.00		principal@ecb.ac.in	13J
4652	10/17/2013	Vimala College	Thrissur	subscription	302149			500.00		mail@vimalacollege.edu.in	13J
4653	10/17/2013	Indian Grassland and Fodder Research Institute	Jhansi	subscription	108613			4000.00			13J
4654	10/17/2013	Government College for Women	Thiruvananthapuram	subscription	Bank Transfer			7600.00		chandinisp@yahoo.com	13J
4655	10/17/2013	Sree Vidyanikethan Engineering College	Tirupati	Invoice						librariansvec@vidyanikethan.edu	13J
4656	10/17/2013	National Inst. for Res. in Reproductive Health	Mumbai	Advertisement	417208			7000.00		dir@nirrh.res.in	13J
4657	10/17/2013	"BITS-Pilani, Dept. of Biological Sciences"	Goa	Advertisement	846036			4000.00		indranit@goa.bits-pilani.ac.in	13J
4658	10/17/2013	Misc		"1 CoA, 8 claims"							13J
4659	10/17/2013	TIFR	Mumbai	Advertisement	108527			4350.00			13J
4660	10/17/2013	Govt. MLPG College	Indore	subscription	610730			3825.00	Hindi		13J
4661	10/17/2013	Sadhu Vaswani College	Bhopal	subscription	876552 56			2150.00			13J
4662	10/17/2013	National Science Foundation	Colombo	subscription							13J
4663	10/17/2013	"Cusat, Dept. of Mathematics"	Cochin	Invoice						cusatmathslibrary@gmail.com	13J
4664	10/18/2013	JNCASR	Bangalore	Advertisement	244330			8820.00		srfp@jncasr.ac.in	13J
4665	10/18/2013	Jawaharlal Nehru College	Kamrup	subscription	069699			1400.00		principal@jncollegeboko.com	13J
4666	10/18/2013	Jawaharlal Nehru College	Kamrup	subscription	069698			3000.00		principal@jncollegeboko.com	13J
4667	10/18/2013	Barauni Refinery DAV Public School	Begusarai	subscription	200117			1500.00		brdaviocl@gmail.com brdav@iocl.co.in	13J
4668	10/18/2013	"Veer Wajekar Arts, Science & Comm. College"	Phunde	subscription	006230			3550.00			13J
4669	10/18/2013	Shailesh S. Dhage	Parbhani	Invoice							13J
4670	10/18/2013	V.V.P. Engg College	Rajkot	Invoice						vvplibrarian@gmail.com	13J
4671	10/18/2013	Vikram H. Detha	Amerli	Invoice					For special issues		13J
4672	10/18/2013	Tolani Maritime Institute	Pune	Claims							13J
4673	10/18/2013	B.K. Mody Govt Pharmacy College	Rajkot	Claims						bkmgpc@yahoo.co.in	13J
4674	10/18/2013	Delhi Public School	Coimbatore	Claims						info@dpscoimbatore.com	13J
4675	10/18/2013	Matha Jijabai College	Indore	Claims					Hindi		13J
4676	10/21/2013	Fr Mathew Alapatthumedayil	Kuravilangad	subscription	167331			1250.00		alapattumedayil@gmail.com	13J
4677	10/21/2013	Wadia Institute of Himalayan Geology	Dehradun	Advertisement	008783			5250.00		tnjowhar@rediffmail.com	13J
4678	10/21/2013	Agharkar Research Institute	Pune	Advertisement	086864			5250.00		arimacs@pn2.vsnl.net.in	13J
4679	10/21/2013	Sri Guru Harkrishan Public School	New Delhi	subscription	339009			500.00			13J
4680	10/21/2013	Sree Sarada Vidyalaya	Kalady	subscription	275847			1500.00			13J
4681	10/21/2013	Punjabhai Patel College of Education	Gondia	subscription	168112			500.00		ppcollege_bed@yahoo.co.in	13J
4682	10/21/2013	Thakur Shyamnarayan College of Edu & Research	Kandivali	subscription	066329			500.00		tscer@thakureducation.org	13J
4683	10/21/2013	Jagat arts Comm. & I.H.P. Science Coleege	Gondia	subscription	851683			1500.00		principal_jagatcollege@rediffmail.com	13J
4684	10/21/2013	Sengamala Thayaar Educational Trust Womens College	Mannargudi	subscription	536736			4800.00		stet@sancharnet.in stet_wc@yahoo.com	13J
4685	10/21/2013	S.K.Patel Inst. of Management and Computer Studies	Gandhinagar	Claim							13J
4686	10/21/2013	Central Potato Research Station	Patna	Invoice						cprspatna@yahoo.co.uk	13J
4687	10/21/2013	M.G. Shankara	Chickamagalore	subscription	602306			1250.00			13J
4688	10/21/2013	Jeevan Bharti School	Timaliwad	subscription	492646			3150.00		jeevanBharatimandal@yahoo.co.in	13J
4689	10/21/2013	Zone Adds	Hyderabad	Advertisement	378280			10200.00		zoneadds@gmail.com zoneadds@yahoo.com	13J
4690	10/21/2013	Christian Medical College Dept Library Services	Vellore	Invoice						journalsdml@cmcvellore.ac.in	13J
4691	10/21/2013	"Nanotechnology Res. Centre, SRM University"	Kattankulathur	Advertisement	161720			7000.00			13J
4692	10/21/2013	Sri Ramalinga Sowdambigai Coll. of Sci and Comm	Coimbatore	subscription	010873			500.00			13J
4693	10/21/2013	VHP Subscription Services Pvt. Ltd	Kolkata	subscription	037904			2475.00		sales@vphsubscription.com	13J
4694	10/21/2013	Bharatiya Vidya Bhavan	Bhimavaram	subscription	028660			1250.00		bvb_bvrm@rediffmail.com	13J
4695	10/21/2013	AJK College of Arts and Science	Coimbatore	subscription	243224			1650.00		ajkcas@gmail.com	13J
4696	10/21/2013	Sri Guru Gobind Singh College of Education	Mukerian	subscription	678136			500.00			13J
4697	10/21/2013	Smt. Yashoda Bhoyal College of Education	Chapegadi	subscription	171821			900.00		yashodamahavidyalaya@yahoo.co.in	13J
4698	10/21/2013	Nehru Arts and Science College	Coimbatore	subscription	380073			300.00		nasc@nehrucolleges.com	13J
4699	10/21/2013	Science & Engineering Research Board	New Delhi		049316			21600.00			13J
4700	10/21/2013	Magazine Workd	Anand	Claim							13J
4701	10/21/2013	Univ. College of Engineering	Hyderabad	Invoice							13J
4702	10/22/2013	Balakrishnan S	Bangalore	subscription	Cash			1000.00			13J
4703	10/22/2013	Sri VSSC Govt Degree College	Nellore	subscription	Cash			3450.00			13J
4704	10/22/2013	Shailesh S Shage	Parbhani	subscription	Cash			400.00			13J
4705	10/22/2013	Shri Vijaysinha Yadav Arts & Science College	Vadgaon	subscription	Cash			4800.00			13J
4706	10/22/2013	Geological Survery of India	Guwahati	Invoice							13J
4707	10/22/2013	Head Library & Documentation Division ISRO	Bangalore	Invoice						bsprasad@isac.gov.in	13J
4708	10/22/2013	Avinashilingam University	Coimbatore	Invoice							13J
4709	10/22/2013	K. Ramakrishnan College of Engineering	Trichy	Invoice							13J
4710	10/22/2013	Indian Grain Storage Mgtn & Res. Institute	Hapur	Invoice							13J
4711	10/22/2013	Veer Narmad South Gujarat University	Surat	Invoice							13J
4712	10/22/2013	Shri B.M. Shah College of Pharmaceutical Edu & Res	Sabarkantha	Claim						nmp_pharmacist@rediffmail.com	13J
4713	10/22/2013	Maharaja Agrasen Inst. of Tech	Delhi	Claim							13J
4714	10/22/2013	Central Potato Research Station	Patna	Claim							13J
4715	10/22/2013	Pune Inst. of Computer Technology	PUne	Clain							13J
4716	10/22/2013	IPR Library	Gandhinagar	Claim							13J
4717	10/22/2013	Central Salt & Marine Chemicals Res. Inst.	Bhavnagar	Claim							13J
4718	10/23/2013	HBCSE TIFR	Mumbai	Invoice							13J
4719	10/23/2013	Central Potato Research Institute Library	Meerut	Invoice							13J
4720	10/23/2013	Sinhgad Institute of Pharmacy	Pune	Invoice							13J
4721	10/23/2013	K.S. Rangasamy College of Technology	Tiruchengode	Invoice							13J
4722	10/23/2013	Sri Paramakalyani College (Librarian)	Alwarkurichi	Invoice							13J
4723	10/23/2013	TIFAC Library	New Delhi	Claim							13J
4724	10/23/2013	Central News Agency Private Limited	New Delhi	subscription	428771			360.00			13J
4725	10/23/2013	SRM Research Institute	Chennai	Advertisement	266405			7000.00		riteshkumar.d@res.srmuniv.ac.in	13J
4726	10/23/2013	Periyar University	Salem	Invoice							13J
4727	10/23/2013	Sankalchand Patel College of Engineering	Visnagar	Claim							13J
4728	10/23/2013	Silkworm Seed Technology Laboratory	Bangalore	Invoice							13J
4729	10/23/2013	SDS Autonomous College of Arts and Applied Science	Shreeramnagar	subscription	036016 25			2000.00			13J
4730	10/24/2013	Giridhar C	Nellore	subscription	410225			500.00			13J
4731	10/24/2013	United Advertising & Marketing Services	New Delhi	Advertisement	000065			30600.00		corp@unitedadvertising.in	13J
4732	10/24/2013	Garden City College	Bangalore	subscription	371183			700.00		parvathamma.ks@gardencitycollege.com	13J
4733	10/24/2013	University of Mysore	Mysore	Advertisement	820648			9000.00		kbyrappa@gmail.com	13J
4734	10/24/2013	Dr. D.Y. Patil Vidyapeeth	Pune	Institutional Membership	824631			100000.00		vc@dpu.edu.in  info@dpu.edu.in	13J
4735	10/24/2013	Ayya Nadar Janaki Ammal College	Sivakasi	Invoice						tkasirajan56@gmail.com	13J
4736	10/24/2013	GRD Memorial Library PGS College of Technology	Coimbatore	Invoice						library@mail.psgtech.ac.in	13J
4737	10/24/2013	Vikrama Simhapuri University	Nellore	Invoice							13J
4738	10/24/2013	Jawaharlal Nehru Medical College	Belgaum	Invoice							13J
4739	10/24/2013	Maulana Azad Library	Aligarh	Invoice							13J
4740	10/24/2013	National Inst. of Electronics and Information Tech	New Delhi	Claim							13J
4741	10/24/2013	Deenbandhu Chhoturam Univ. of Science & Tech	Sonepat	Claims							13J
4742	10/24/2013	National Bureau of Fish Genetic Resources	Lucknow	Claim							13J
4743	10/25/2013	ISRO	Bangalore	Invoice							13J
4744	10/25/2013	Punjab Technical University	Kapurthala	Advertisement	000020			7000.00			13J
4745	10/25/2013	Sardar Patel University	Vallabh Vidyanagar	Advertisement	957224			12000.00			13J
4746	10/25/2013	College of Agriculture	Padannakkad	Invoice							13J
4747	10/25/2013	"Univ of Kerala,Dept of Aquatic Biology & Fisheris"	Thiruvananthapuram	Invoice							13J
4748	10/25/2013	Rishabh Shukla	Hyderabad	COA							13J
4749	10/25/2013	LNB Library Dibrugarh University	Dibrugarh	Invoice							13J
4750	10/25/2013	Karunya University	Coimbatore	Invoice							13J
4751	10/25/2013	Sharada Mandir Aurora's Degree & P.G. College	Hyderabad	Invoice							13J
4752	10/25/2013	Defence Inst. of Bio-Energy Research	Pithoragarh	Claim							13J
4753	10/25/2013	"Sagnik dey, Centre for Atmospheric Sci. IIT Delhi"	New Delhi	Advertisement	425863			8820.00			13J
4754	10/25/2013	Sai & Company	Cochin	subscription	937165			500.00		paico@paicoindia.com	13J
4755	10/25/2013	Sarabhai Inst. of Sci & Tech	Thiruvananthapuram	subscription	463124			3150.00			13J
4756	10/25/2013	Dravidian University Central Library	Kuppam	Invoice						doraswamy_msd@yahoo.com	13J
4757	10/25/2013	Rhino International Agencies	Mumbai	subscription	013846			720.00		rhino1@vsnl.com	13J
4758	10/25/2013	BKR College of Education	Thiruttani	subscription	001959			500.00			13J
4759	10/25/2013	The Sibsagar College	Joysagar	subscription	705590			4200.00		dibcoll@rediffmail.com	13J
4760	10/25/2013	Univ. of California Library	Berkely	Claim							13J
4761	10/28/2013	"ACARR, CUSAT"	Cochin	Advertisement	053451			5250.00			13J
4762	10/28/2013	Botanical Survey of India	Kolkata	Advertisement	114320			3000.00			13J
4763	10/28/2013	Sunil K P	Pattimattom Post	subscription	001782			400.00			13J
4764	10/28/2013	Tanay Krishna	Gurgaon	subscription	918702			400.00			13J
4765	10/28/2013	Sagar Public School	Gandhi Nagar	subscription	395213			500.00			13J
4766	10/28/2013	Subscription Centre	Ahmedabad	subscription	811304			1800.00			13J
4767	10/28/2013	College of Engineering and Technology	Tirunelveli	Advertisement	224709			12000.00			13J
4768	10/28/2013	Adsyndicate	Manipal	Advertisement	830862			3400.00			13J
4769	10/28/2013	Vision Research Foundation	Chennai	Advertisement	000926			4000.00		drkrihnakumar_2000@yahoo.com	13J
4770	10/28/2013	Zoological Survey of India	Jodhpur	Return not realted to Academy	425692			850.00		drezsi123@gmail.com	13J
4771	10/28/2013	Nandababu Singh L Dr.	Impal	subscription	787133			500.00		l.nandababu@yahoo.com	13J
4772	10/28/2013	Johnson M Dr.	St. Xavier's College	subscription	069737			3000.00		ptcjohnson@gmail.com	13J
4773	10/28/2013	Dutta Roy S.C. Prof	New Delhi	subscription	456500			1000.00		s.c.dutta.roy@gmail.com	13J
4774	10/28/2013	Indian Institute of Integrative Medicine	Jammu-Tawi	Advertisement	973817			12000.00		ysbedi@iiim.ac.in	13J
4775	10/28/2013	Allied Publishers Subscription Agency	New Delhi	subscription	235417			4680.00		delhi.journals@alliedpublishers.com	13J
4776	10/28/2013	"The Librarian, Vidya Academy of Science & Tech"	Thrissur	subscription	325315			1100.00		principal@vidyaacademy.ac.in	13J
4777	10/28/2013	K.B.P. College	Urun-Islampur	subscription	036725			500.00			13J
4778	10/28/2013	Loyola Polytechnic	Pelivendla	subscription	090981			1450.00			13J
4779	10/28/2013	Dr. Patangrao Kadam Mahavidyalaya	Sangli	subscription	829350			400.00		bvpkc_sangli@yahoo.com	13J
4780	10/28/2013	Sardar Vallabhbhai Patel Institute of Technology	Vasad	subscription	000190			4800.00			13J
4781	10/28/2013	Institute of Forest Genetics and Tree Breeding	Coimbatore	subscription	335054			4700.00			13J
4782	10/28/2013	Jyothi Engineering College	Thrissur	subscription	133812			2150.00		info@jeccthrissur.org	13J
4783	10/28/2013	Agricultural Colelge	Mahanadi	Invoice							13J
4784	10/28/2013	Sri V.S.S.C Govt. College	Sullurpet	Claim							13J
4785	10/28/2013	Indian Institute of Astrophysics	Bangalore	Claim							13J
4786	10/28/2013	Rajasthan Technical University	Kota	Claim						libnrtuk@rediffmail.com	13J
4787	10/28/2013	CSIR North-East Inst. of Sci & Tech	Jorhat	Claim							13J
4788	10/28/2013	Atomic Minerals Directorate for Exploration & Res.	Jamshedpur	Claim							13J
4789	10/28/2013	National Dairy Research Institute	Karnal	Claim							13J
4790	10/28/2013	Bangalore University Library	Bangalore	Invoice							13J
4791	10/28/2013	Salesian College	Siliguri	subscription	MO			500.00			13J
4792	10/28/2013	Central Sericultural Research & Training Institute	Mysore	Claim						csrtimys@csb.gov.in csrtimys@gmail.com	13J
4793	10/29/2013	"KRC, ARIES"	Uttarakhand	Invoice							13J
4794	10/29/2013	"Central Library, Bhilai Steel Plant"	Bhilai	Invoice							13J
4795	10/29/2013	Syamal Chattopadhyay		Claim						sk_c1947@yahoo.co.in	13J
4796	10/29/2013	"Central Library, Heritage Inst. of Tech"	Kolkata	Claim							13J
4797	10/29/2013	UPASITE		Claim Sub no. 7689							13J
4798	10/29/2013	Gandhi Inst. of Engg & Tech	Rayagada	Claim							13J
4799	10/29/2013	Annai JKK Sampoorani Ammal Polytechnic College	T.N. Palayam	Invoice							13J
4800	10/29/2013	Arignar Anna college	Aralvaymoli	Claim							13J
4801	10/29/2013	St. Xavier's College	Mumbai	Invoice							13J
4802	10/29/2013	D.N.R. College	Bhimavaram	Claim							13J
4803	10/29/2013	V.V. Vanniaperumal College for Women	Virudhunagar	Invoice							13J
4804	10/29/2013	"Proof & Experimental Estt, DRDO"	Chandipur	Invoice							13J
4805	10/29/2013	Govt. First Grade College	Bangalore	subscription	758594			1950.00			13J
4806	10/29/2013	"Sreelatha T N, S N College"	Kannur	subscription	785517			1000.00			13J
4807	10/29/2013	St. Vincent Pallotti College of Engg & Tech	Nagpur	subscription	558401			3050.00		info@stvincentngp.edu.in techpallottine@gmail.com	13J
4808	10/29/2013	Neety Nagi	Delhi	COA							13J
4809	10/29/2013	Noopur Jain Ms	Jaipur	COA							13J
4810	10/30/2013	Kari F.S. Dr	Mumbai	subscription	651957			7000.00	Contact No. 8080449954		13J
4811	10/30/2013	Bharathiar University	Coimbatore	Invoice							13J
4812	10/30/2013	Hemachandrachary North Gujarat Univ.	Patan	Claim							13J
4813	10/30/2013	SR Degree & P.G. College	Warangal	subscription	167110			400.00			13J
4814	10/30/2013	Baselios Poulose II Catholicos College	Ernakulam	subscription	048664			1500.00		principal@bpccollege.ac.in	13J
4815	10/30/2013	"Univ. Central Library, Mohanlal Sukhadia Univ."	Udaipur	Claim							13J
4816	10/30/2013	National Institute of Ocean Technology	Chennai	Advertisement	529044			15000.00		mabb2014@niot.res.in  kiruba@niot.res.in	13J
4817	10/30/2013	Bharath University	Chennai	subscription	950176			100000.00			13J
4818	10/30/2013	Indian Agricultural Research Institute	New Delhi	Invoice						store@iari.res.in	13J
4819	10/30/2013	Mother India Associates	Chennai	subscription	927477			270.00		motherindiaassociates@yahoo.com	13J
4820	10/30/2013	Indian Statistical Institute	New Delhi	subscription	756294			4500.00			13J
4821	10/30/2013	Kamala Nehru College Library	New Delhi	Invoice							13J
4822	10/30/2013	Bharath Niketan Polytechnic College	Tirchy	subscription	926758			1150.00		bnpcadmin@gmail.com	13J
4823	10/31/2013	Sree Vidyanikethan Engg College	Tirupati	Invoice							13J
4824	10/31/2013	VITS College of Engineering	Visakhapatnam	Invoice							13J
4825	10/31/2013	Islamic University of Science and Technology	Kashmir	Invoice							13J
4826	10/31/2013	Prasad V. Potluri Siddhartha Inst. of Technology	Vijayawada	Invoice							13J
4827	10/31/2013	K.L.E Society's School	Saundatti	Invoice							13J
4828	10/31/2013	Velalar College of Engg & Tech	Erode	Claim							13J
4829	10/31/2013	Maulana Azad National Urdu Univ.	Hyderabad	Invoice							13J
4830	10/31/2013	International Book House Pvt Ltd	Mumbai	subscription	005210			720.00		ibhmag@vsnl.net ibh@vsnl.com	13J
4831	10/31/2013	Surya Infotainment Products Pvt. Ltd.	Bangalore	subscription	003525			810.00		sipmag@sipbooks.com	13J
4832	10/31/2013	Tarun Kumar Jha	Goa	Advertisement	366604			4000.00			13J
4833	10/31/2013	"BITS-Pilani, KK Birla Goa Campus, Dept of Physics"	Goa	Advertisement	366662			4000.00		csharma@goa.bits-pilani.ac.in	13J
4834	10/31/2013	Anwesha Barthakur	New Delhi	subscription	316090			300.00		anwesha227@gmail.com	13J
4835	10/31/2013	Anchalika Degree Mahavidyalaya	Mayurbhanj	subscription	006603			1400.00			13J
4836	10/31/2013	adsyndicate	Manipal	Advertisement	830873			5950.00			13J
4837	10/31/2013	CPRI	Bangalore	Invoice							13J
4838	10/31/2013	STRC AMD/WR	Jaipur	Invoice							13J
4839	11/5/2013	Desai U.M. Smt	Gokak	subscription	908453			500.00			13J
4840	11/5/2013	Sri Adichunchanagiri First Grade College	Channarayapatna	subscription	662741			4800.00		safgccrp@gmail.com	13J
4841	11/5/2013	Govt. First Grade College	Holenarasipur	subscription	628417			1050.00		gfgchnpura@gmail.com	13J
4842	11/5/2013	St. Joseph's Pontifical Seminary CARMELGIRI	Alwaye	subscription	382164			1500.00		carmelgiri@satyam.net.in	13J
4843	11/5/2013	Shri Shivayogi Murughendra Swamiji College	Athani	subscription	051364			6600.00		ssmsatn@gmail.com	13J
4844	11/5/2013	Jawahar Navodaya Vidyalaya	Kiltampalem	subscription	281026			2000.00		jnvvizianagaram@yahoo.co.in	13J
4845	11/5/2013	Magazine World	Anand	subscription	007864			3825.00			13J
4846	11/5/2013	SRM University	Kancheepuram	subscription	272564			7000.00		ramkumar.km@res.srmuniv.ac.in	13J
4847	11/5/2013	Dayapuram Arts & Science College for Women	Calicut	subscription	662382			2950.00		info@dayapuram.org	13J
4848	11/5/2013	Tallur G.C.	Dharwad	subscription	277547			3000.00		gctallur@hotmail.com	13J
